,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,station zone,casual,registered,cnt
2972,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,Washington NW,922,3859,4781
2973,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,Washington SE,62,453,515
2974,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,Washington SW,353,241,594
2975,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,Arlington,230,292,522
2976,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,Washington NE,173,617,790
2977,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,Washington NW,1653,3302,4955
2978,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,Washington SE,114,484,598
2979,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,Washington SW,657,251,908
2980,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,Arlington,67,219,286
2981,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,Washington NE,64,425,489
2982,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,Washington NW,786,2187,2973
2983,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,Washington SE,61,342,403
2984,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,Washington SW,230,114,344
2985,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.12997899999999998,Arlington,74,395,469
2986,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.12997899999999998,Washington NE,37,569,606
2987,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.12997899999999998,Washington NW,614,3751,4365
2988,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.12997899999999998,Washington SE,26,436,462
2989,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.12997899999999998,Washington SW,275,302,577
2990,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.07277080000000001,Arlington,53,481,534
2991,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.07277080000000001,Washington NE,47,671,718
2992,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.07277080000000001,Washington NW,659,3927,4586
2993,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.07277080000000001,Washington SE,45,464,509
2994,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.07277080000000001,Washington SW,277,317,594
2995,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,Arlington,55,450,505
2996,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,Washington NE,74,664,738
2997,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,Washington NW,651,4335,4986
2998,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,Washington SE,22,481,503
2999,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,Washington SW,292,281,573
3000,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.08459580000000001,Arlington,51,467,518
3001,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.08459580000000001,Washington NE,82,713,795
3002,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.08459580000000001,Washington NW,779,4380,5159
3003,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.08459580000000001,Washington SE,42,447,489
3004,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.08459580000000001,Washington SW,408,323,731
3005,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.07214580000000001,Arlington,62,485,547
3006,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.07214580000000001,Washington NE,101,719,820
3007,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.07214580000000001,Washington NW,782,4254,5036
3008,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.07214580000000001,Washington SE,51,438,489
3009,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.07214580000000001,Washington SW,328,293,621
3010,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,Arlington,82,279,361
3011,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,Washington NE,90,460,550
3012,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,Washington NW,1207,2950,4157
3013,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,Washington SE,77,315,392
3014,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,Washington SW,373,139,512
3015,2012-08-26,3,1,8,0,0,0,2,0.6533329999999999,0.595996,0.845833,0.228858,Arlington,82,267,349
3016,2012-08-26,3,1,8,0,0,0,2,0.6533329999999999,0.595996,0.845833,0.228858,Washington NE,117,416,533
3017,2012-08-26,3,1,8,0,0,0,2,0.6533329999999999,0.595996,0.845833,0.228858,Washington NW,920,2582,3502
3018,2012-08-26,3,1,8,0,0,0,2,0.6533329999999999,0.595996,0.845833,0.228858,Washington SE,63,274,337
3019,2012-08-26,3,1,8,0,0,0,2,0.6533329999999999,0.595996,0.845833,0.228858,Washington SW,301,157,458
3020,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,Alexandria,0,2,2
3021,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,Arlington,51,471,522
3022,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,Washington NE,74,622,696
3023,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,Washington NW,580,3996,4576
3024,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,Washington SE,53,443,496
3025,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,Washington SW,231,292,523
3026,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,Arlington,46,467,513
3027,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,Washington NE,51,645,696
3028,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,Washington NW,594,4264,4858
3029,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,Washington SE,40,391,431
3030,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,Washington SW,204,281,485
3031,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,Alexandria,0,1,1
3032,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,Arlington,51,534,585
3033,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,Washington NE,59,759,818
3034,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,Washington NW,704,4337,5041
3035,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,Washington SE,50,493,543
3036,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,Washington SW,313,335,648
3037,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,Arlington,76,510,586
3038,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,Washington NE,76,725,801
3039,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,Washington NW,749,4414,5163
3040,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,Washington SE,26,491,517
3041,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,Washington SW,245,321,566
3042,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,Alexandria,1,19,20
3043,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,Arlington,61,391,452
3044,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,Washington NE,84,663,747
3045,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,Washington NW,946,4066,5012
3046,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,Washington SE,51,436,487
3047,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,Washington SW,290,268,558
3048,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,Alexandria,14,22,36
3049,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,Arlington,132,237,369
3050,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,Washington NE,123,446,569
3051,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,Washington NW,1479,2488,3967
3052,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,Washington SE,99,380,479
3053,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,Washington SW,503,158,661
3054,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.06407080000000001,Alexandria,22,12,34
3055,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.06407080000000001,Arlington,164,215,379
3056,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.06407080000000001,Washington NE,118,346,464
3057,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.06407080000000001,Washington NW,1620,2113,3733
3058,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.06407080000000001,Washington SE,108,298,406
3059,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.06407080000000001,Washington SW,580,153,733
3060,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,Alexandria,31,15,46
3061,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,Arlington,162,289,451
3062,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,Washington NE,104,436,540
3063,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,Washington NW,1204,2716,3920
3064,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,Washington SE,58,345,403
3065,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,Washington SW,406,191,597
3066,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,Alexandria,11,26,37
3067,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,Arlington,37,458,495
3068,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,Washington NE,61,644,705
3069,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,Washington NW,555,4040,4595
3070,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,Washington SE,25,484,509
3071,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,Washington SW,178,268,446
3072,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,Alexandria,8,35,43
3073,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,Arlington,54,448,502
3074,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,Washington NE,64,678,742
3075,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,Washington NW,497,4287,4784
3076,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,Washington SE,26,476,502
3077,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,Washington SW,183,298,481
3078,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,Alexandria,6,16,22
3079,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,Arlington,67,424,491
3080,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,Washington NE,46,657,703
3081,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,Washington NW,358,3745,4103
3082,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,Washington SE,28,427,455
3083,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,Washington SW,106,255,361
3084,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,Alexandria,7,35,42
3085,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,Arlington,74,446,520
3086,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,Washington NE,67,727,794
3087,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,Washington NW,628,4345,4973
3088,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,Washington SE,45,517,562
3089,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,Washington SW,223,296,519
3090,2012-09-08,3,1,9,0,6,0,2,0.6591670000000001,0.611121,0.799167,0.281104,Alexandria,13,30,43
3091,2012-09-08,3,1,9,0,6,0,2,0.6591670000000001,0.611121,0.799167,0.281104,Arlington,125,294,419
3092,2012-09-08,3,1,9,0,6,0,2,0.6591670000000001,0.611121,0.799167,0.281104,Washington NE,107,507,614
3093,2012-09-08,3,1,9,0,6,0,2,0.6591670000000001,0.611121,0.799167,0.281104,Washington NW,915,2962,3877
3094,2012-09-08,3,1,9,0,6,0,2,0.6591670000000001,0.611121,0.799167,0.281104,Washington SE,96,374,470
3095,2012-09-08,3,1,9,0,6,0,2,0.6591670000000001,0.611121,0.799167,0.281104,Washington SW,302,181,483
3096,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,Alexandria,22,43,65
3097,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,Arlington,228,360,588
3098,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,Washington NE,103,598,701
3099,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,Washington NW,1571,3831,5402
3100,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,Washington SE,112,473,585
3101,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,Washington SW,534,244,778
3102,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,Alexandria,25,24,49
3103,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,Arlington,88,540,628
3104,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,Washington NE,46,615,661
3105,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,Washington NW,687,4370,5057
3106,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,Washington SE,30,440,470
3107,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,Washington SW,242,330,572
3108,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.09205419999999999,Alexandria,37,26,63
3109,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.09205419999999999,Arlington,75,530,605
3110,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.09205419999999999,Washington NE,39,741,780
3111,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.09205419999999999,Washington NW,665,4471,5136
3112,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.09205419999999999,Washington SE,30,494,524
3113,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.09205419999999999,Washington SW,223,364,587
3114,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,Alexandria,49,38,87
3115,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,Arlington,92,549,641
3116,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,Washington NE,56,724,780
3117,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,Washington NW,595,4631,5226
3118,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,Washington SE,35,461,496
3119,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,Washington SW,223,347,570
3120,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.08272080000000001,Alexandria,23,28,51
3121,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.08272080000000001,Arlington,81,537,618
3122,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.08272080000000001,Washington NE,55,729,784
3123,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.08272080000000001,Washington NW,655,4579,5234
3124,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.08272080000000001,Washington SE,26,477,503
3125,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.08272080000000001,Washington SW,214,338,552
3126,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.10386300000000001,Alexandria,19,55,74
3127,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.10386300000000001,Arlington,93,544,637
3128,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.10386300000000001,Washington NE,87,713,800
3129,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.10386300000000001,Washington NW,805,4418,5223
3130,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.10386300000000001,Washington SE,59,502,561
3131,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.10386300000000001,Washington SW,316,311,627
3132,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,Alexandria,44,52,96
3133,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,Arlington,251,364,615
3134,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,Washington NE,308,905,1213
3135,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,Washington NW,1790,3337,5127
3136,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,Washington SE,200,570,770
3137,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,Washington SW,568,234,802
3138,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.09018330000000001,Alexandria,47,27,74
3139,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.09018330000000001,Arlington,148,353,501
3140,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.09018330000000001,Washington NE,108,565,673
3141,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.09018330000000001,Washington NW,1335,3485,4820
3142,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.09018330000000001,Washington SE,84,463,547
3143,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.09018330000000001,Washington SW,444,192,636
3144,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.15174200000000002,Alexandria,17,43,60
3145,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.15174200000000002,Arlington,54,493,547
3146,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.15174200000000002,Washington NE,64,636,700
3147,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.15174200000000002,Washington NW,581,3874,4455
3148,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.15174200000000002,Washington SE,46,416,462
3149,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.15174200000000002,Washington SW,260,291,551
3150,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,Alexandria,4,15,19
3151,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,Arlington,18,260,278
3152,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,Washington NE,26,391,417
3153,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,Washington NW,258,2613,2871
3154,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,Washington SE,9,253,262
3155,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,Washington SW,56,126,182
3156,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,Alexandria,15,50,65
3157,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,Arlington,54,522,576
3158,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,Washington NE,68,722,790
3159,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,Washington NW,454,4538,4992
3160,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,Washington SE,37,545,582
3161,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,Washington SW,159,354,513
3162,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.11816700000000001,Alexandria,10,41,51
3163,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.11816700000000001,Arlington,57,550,607
3164,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.11816700000000001,Washington NE,54,756,810
3165,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.11816700000000001,Washington NW,600,4508,5108
3166,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.11816700000000001,Washington SE,27,544,571
3167,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.11816700000000001,Washington SW,191,321,512
3168,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,Alexandria,17,61,78
3169,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,Arlington,98,579,677
3170,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,Washington NE,67,723,790
3171,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,Washington NW,755,4581,5336
3172,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,Washington SE,38,511,549
3173,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,Washington SW,275,371,646
3174,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,Alexandria,30,38,68
3175,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,Arlington,194,424,618
3176,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,Washington NE,175,688,863
3177,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,Washington NW,1518,3741,5259
3178,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,Washington SE,133,643,776
3179,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,Washington SW,461,271,732
3180,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.46708299999999997,0.22325799999999998,Alexandria,51,45,96
3181,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.46708299999999997,0.22325799999999998,Arlington,179,346,525
3182,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.46708299999999997,0.22325799999999998,Washington NE,128,613,741
3183,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.46708299999999997,0.22325799999999998,Washington NW,1510,3580,5090
3184,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.46708299999999997,0.22325799999999998,Washington SE,148,528,676
3185,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.46708299999999997,0.22325799999999998,Washington SW,438,260,698
3186,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,Alexandria,6,44,50
3187,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,Arlington,82,510,592
3188,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,Washington NE,49,695,744
3189,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,Washington NW,576,4286,4862
3190,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,Washington SE,68,501,569
3191,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,Washington SW,220,303,523
3192,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,Alexandria,7,55,62
3193,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,Arlington,69,554,623
3194,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,Washington NE,46,658,704
3195,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,Washington NW,515,4549,5064
3196,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,Washington SE,25,459,484
3197,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,Washington SW,183,347,530
3198,2012-09-26,4,1,9,0,3,1,1,0.635,0.5966130000000001,0.630833,0.2444,Alexandria,25,50,75
3199,2012-09-26,4,1,9,0,3,1,1,0.635,0.5966130000000001,0.630833,0.2444,Arlington,55,571,626
3200,2012-09-26,4,1,9,0,3,1,1,0.635,0.5966130000000001,0.630833,0.2444,Washington NE,45,731,776
3201,2012-09-26,4,1,9,0,3,1,1,0.635,0.5966130000000001,0.630833,0.2444,Washington NW,479,4701,5180
3202,2012-09-26,4,1,9,0,3,1,1,0.635,0.5966130000000001,0.630833,0.2444,Washington SE,26,493,519
3203,2012-09-26,4,1,9,0,3,1,1,0.635,0.5966130000000001,0.630833,0.2444,Washington SW,157,328,485
3204,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.13434200000000002,Alexandria,12,65,77
3205,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.13434200000000002,Arlington,52,567,619
3206,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.13434200000000002,Washington NE,48,707,755
3207,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.13434200000000002,Washington NW,426,4483,4909
3208,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.13434200000000002,Washington SE,19,421,440
3209,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.13434200000000002,Washington SW,194,317,511
3210,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,Alexandria,9,44,53
3211,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,Arlington,60,485,545
3212,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,Washington NE,78,650,728
3213,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,Washington NW,616,4406,5022
